gene_id	gene_label	case_mean	control_mean	log2_fold_change	p_value	adjusted_p_value	neg_log10_adjusted_p	classification
3148	HMGB2 [3148]	891.666667	1756.333333	-0.977194	4.376609e-14	6.921018e-12	11.159830	Not significant
80149	ZC3H12A [80149]	378.666667	177.666667	1.087463	4.496654e-14	7.082410e-12	11.149819	Upregulated
220213	OTUD1 [220213]	86.666667	58.000000	0.571313	4.603430e-14	7.221699e-12	11.141361	Not significant
9589	WTAP [9589]	2123.666667	1395.333333	0.605593	5.047749e-14	7.887309e-12	11.103071	Not significant
221150	SKA3 [221150]	166.000000	344.666667	-1.049533	5.283893e-14	8.223659e-12	11.084935	Downregulated
3925	STMN1 [3925]	1097.333333	2046.000000	-0.898195	7.190527e-14	1.114702e-11	10.952841	Not significant
9918	NCAPD2 [9918]	1573.666667	2223.000000	-0.498110	7.467758e-14	1.153139e-11	10.938118	Not significant
54478	PIMREG [54478]	73.333333	177.666667	-1.265189	8.191201e-14	1.259909e-11	10.899661	Downregulated
121256	TMEM132D [121256]	82.666667	146.666667	-0.819619	9.662136e-14	1.480375e-11	10.829628	Not significant
4001	LMNB1 [4001]	433.333333	955.000000	-1.138208	9.809616e-14	1.496323e-11	10.824975	Downregulated
4045	LSAMP [4045]	415.666667	188.333333	1.137965	9.842229e-14	1.496323e-11	10.824975	Upregulated
102724428	LOC102724428 [102724428]	70.333333	119.000000	-0.750386	1.000403e-13	1.515071e-11	10.819567	Not significant
22950	SLC4A1AP [22950]	606.000000	804.000000	-0.407292	1.065218e-13	1.607050e-11	10.793970	Not significant
55839	CENPN [55839]	424.000000	738.333333	-0.798762	1.085686e-13	1.631679e-11	10.787365	Not significant
105373077	LOC105373077 [105373077]	11.333333	18.333333	-0.648528	1.131031e-13	1.693365e-11	10.771250	Not significant
84904	ARHGEF39 [84904]	110.666667	154.333333	-0.476169	1.438144e-13	2.145014e-11	10.668570	Not significant
2078	ERG [2078]	630.333333	904.333333	-0.520047	1.473498e-13	2.189451e-11	10.659665	Not significant
84946	LTV1 [84946]	742.000000	1146.666667	-0.627270	1.764033e-13	2.611299e-11	10.583143	Not significant
55661	DDX27 [55661]	1081.333333	1390.000000	-0.361978	2.071179e-13	3.054484e-11	10.515062	Not significant
3656	IRAK2 [3656]	89.666667	41.666667	1.087463	2.311733e-13	3.386063e-11	10.470305	Upregulated
6741	SSB [6741]	2961.333333	4472.333333	-0.594616	2.313214e-13	3.386063e-11	10.470305	Not significant
83879	CDCA7 [83879]	139.333333	270.666667	-0.952980	2.340037e-13	3.412640e-11	10.466909	Not significant
83667	SESN2 [83667]	765.666667	597.666667	0.356847	2.770296e-13	4.025209e-11	10.395212	Not significant
11130	ZWINT [11130]	247.333333	568.333333	-1.196996	2.930571e-13	4.242433e-11	10.372385	Downregulated
50486	G0S2 [50486]	33.333333	16.666667	0.958580	3.025668e-13	4.364056e-11	10.360110	Not significant
7010	TEK [7010]	2.333333	10.000000	-1.722466	3.509696e-13	5.043714e-11	10.297250	Downregulated
146956	EME1 [146956]	169.333333	292.000000	-0.782540	3.856984e-13	5.522641e-11	10.257853	Not significant
9933	PUM3 [9933]	809.333333	1225.333333	-0.597764	4.050808e-13	5.779152e-11	10.238136	Not significant
4522	MTHFD1 [4522]	1395.333333	2055.000000	-0.558197	4.462633e-13	6.343705e-11	10.197657	Not significant
339804	C2orf74 [339804]	315.666667	393.000000	-0.315231	4.506635e-13	6.383211e-11	10.194961	Not significant
8522	GAS7 [8522]	455.333333	258.333333	0.815280	5.088678e-13	7.181784e-11	10.143768	Not significant
2963	GTF2F2 [2963]	449.666667	623.000000	-0.469485	5.301001e-13	7.454722e-11	10.127569	Not significant
79591	ARMH3 [79591]	479.666667	548.333333	-0.192645	5.359210e-13	7.509759e-11	10.124374	Not significant
109617012	SNORD53B [109617012]	0.000000	2.000000	-1.584963	1.000000e-12	1.168427e-10	9.932398	Downregulated
101927476	LOC101927476 [101927476]	0.000000	2.000000	-1.584963	1.000000e-12	1.168427e-10	9.932398	Downregulated
107985730	MIR1302-2HG [107985730]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
105378597	MMEL1-AS1 [105378597]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
105378608	LOC105378608 [105378608]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
3782	KCNN3 [3782]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
339512	CCDC190 [339512]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
339529	LINC02774 [339529]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
101927050	KMT2CP4 [101927050]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
11250	GPR45 [11250]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
105373848	LOC105373848 [105373848]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
92369	SPSB4 [92369]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
105374151	LOC105374151 [105374151]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
107986142	LOC107986142 [107986142]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
347689	SOX2-OT [347689]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
105374411	LINC02278 [105374411]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
105377499	LOC105377499 [105377499]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
100505841	LOC100505841 [100505841]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
105379199	LOC105379199 [105379199]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
100302242	MIR1236 [100302242]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
101926898	RCAN2-DT [101926898]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
442229	SLC25A51P1 [442229]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
100500857	MIR3939 [100500857]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
105375119	LOC105375119 [105375119]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
109616981	SNORD65C [109616981]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
57057	TBX20 [57057]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
171022	ABHD11-AS1 [171022]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
102465512	MIR6851 [102465512]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
100289279	CNTNAP3C [100289279]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
286333	FAM225A [286333]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
107984271	LOC107984271 [107984271]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
338755	OR2AG2 [338755]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
100189115	TRR-TCT3-2 [100189115]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
574538	LOC574538 [574538]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
440084	LOC440084 [440084]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
225	ABCD2 [225]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
105369736	LOC105369736 [105369736]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
107984535	LOC107984535 [107984535]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
102466222	MIR7106 [102466222]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
107984438	LOC107984438 [107984438]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
1113	CHGA [1113]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
101927557	LOC101927557 [101927557]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
102466878	MIR8078 [102466878]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
105376912	LOC105376912 [105376912]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
102465478	MIR6797 [102465478]	5.000000	2.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
105372434	LOC105372434 [105372434]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
105372586	LOC105372586 [105372586]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
105372606	LOC105372606 [105372606]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
105379548	LOC105379548 [105379548]	0.000000	1.000000	-1.000000	1.000000e-12	1.168427e-10	9.932398	Downregulated
645996	NAP1L6P [645996]	1.000000	0.000000	1.000000	1.000000e-12	1.168427e-10	9.932398	Upregulated
100131096	TNRC6C-AS1 [100131096]	1.000000	2.000000	-0.584963	1.000000e-12	1.168427e-10	9.932398	Not significant
116534	MRGPRE [116534]	2.000000	1.000000	0.584963	1.000000e-12	1.168427e-10	9.932398	Not significant
374877	TEX45 [374877]	2.000000	1.000000	0.584963	1.000000e-12	1.168427e-10	9.932398	Not significant
105378663	LOC105378663 [105378663]	2.000000	3.000000	-0.415037	1.000000e-12	1.168427e-10	9.932398	Not significant
55154	MSTO1 [55154]	377.000000	478.666667	-0.343646	9.774231e-13	1.168427e-10	9.932398	Not significant
55269	PSPC1 [55269]	613.000000	750.333333	-0.291214	9.655113e-13	1.168427e-10	9.932398	Not significant
6627	SNRPA1 [6627]	397.000000	647.666667	-0.704709	1.078878e-12	1.253926e-10	9.901728	Not significant
3619	INCENP [3619]	403.666667	600.666667	-0.572230	1.079543e-12	1.253926e-10	9.901728	Not significant
6817	SULT1A1 [6817]	178.333333	255.000000	-0.513500	1.119822e-12	1.296885e-10	9.887098	Not significant
4998	ORC1 [4998]	66.666667	136.333333	-1.021165	1.123659e-12	1.297513e-10	9.886888	Downregulated
26207	PITPNC1 [26207]	516.000000	863.333333	-0.741424	1.143677e-12	1.316767e-10	9.880491	Not significant
143888	POGLUT3 [143888]	1982.333333	2708.666667	-0.450188	1.147854e-12	1.317723e-10	9.880176	Not significant
4173	MCM4 [4173]	768.666667	1407.333333	-0.871683	1.227927e-12	1.405548e-10	9.852154	Not significant
2491	CENPI [2491]	166.000000	343.666667	-1.045354	1.244341e-12	1.420208e-10	9.847648	Downregulated
2146	EZH2 [2146]	172.666667	331.333333	-0.936310	1.392685e-12	1.584924e-10	9.799991	Not significant
1633	DCK [1633]	169.333333	280.666667	-0.725628	1.433393e-12	1.626550e-10	9.788733	Not significant
105376475	LOC105376475 [105376475]	4.666667	1.333333	1.280108	1.537460e-12	1.734642e-10	9.760790	Upregulated
107984837	LOC107984837 [107984837]	18.666667	35.333333	-0.885541	1.537460e-12	1.734642e-10	9.760790	Not significant
3320	HSP90AA1 [3320]	16587.000000	27431.666667	-0.725755	1.675321e-12	1.884784e-10	9.724739	Not significant
84365	NIFK [84365]	623.000000	826.333333	-0.406923	1.878692e-12	2.107560e-10	9.676220	Not significant
1503	CTPS1 [1503]	719.000000	1174.333333	-0.707001	1.983610e-12	2.218938e-10	9.653855	Not significant
55270	NUDT15 [55270]	396.333333	634.000000	-0.676407	2.027627e-12	2.261752e-10	9.645555	Not significant
84955	NUDCD1 [84955]	403.666667	616.666667	-0.610094	2.194139e-12	2.440576e-10	9.612508	Not significant
51540	SCLY [51540]	70.000000	89.000000	-0.342106	2.279592e-12	2.528485e-10	9.597140	Not significant
219699	UNC5B [219699]	2220.000000	1486.000000	0.578805	2.323934e-12	2.570428e-10	9.589995	Not significant
91687	CENPL [91687]	96.000000	151.666667	-0.654328	2.431966e-12	2.682383e-10	9.571479	Not significant
645434	LINC01625 [645434]	0.666667	3.000000	-1.263034	2.559625e-12	2.799661e-10	9.552895	Downregulated
101928158	LAMA5-AS1 [101928158]	8.000000	3.333333	1.054448	2.559625e-12	2.799661e-10	9.552895	Upregulated
9303	SNORD25 [9303]	4.333333	9.000000	-0.906891	2.559625e-12	2.799661e-10	9.552895	Not significant
51118	UTP11 [51118]	648.333333	875.666667	-0.433069	2.674239e-12	2.916921e-10	9.535075	Not significant
8803	SUCLA2 [8803]	608.666667	805.000000	-0.402759	2.794610e-12	3.039795e-10	9.517156	Not significant
267004	PGBD3 [267004]	203.000000	306.000000	-0.589670	2.813639e-12	3.052063e-10	9.515407	Not significant
51203	NUSAP1 [51203]	429.333333	882.333333	-1.037503	2.825240e-12	3.056226e-10	9.514814	Downregulated
10926	DBF4 [10926]	176.000000	336.666667	-0.931850	2.990228e-12	3.225842e-10	9.491357	Not significant
10112	KIF20A [10112]	531.000000	1048.333333	-0.979975	3.237698e-12	3.483268e-10	9.458013	Not significant
26578	OSTF1 [26578]	354.666667	472.666667	-0.413346	3.851904e-12	4.132768e-10	9.383759	Not significant
283742	FAM98B [283742]	692.666667	1047.666667	-0.596242	3.882634e-12	4.154419e-10	9.381490	Not significant
7298	TYMS [7298]	597.000000	1121.333333	-0.908284	3.925833e-12	4.189258e-10	9.377863	Not significant
9219	MTA2 [9219]	1487.333333	1859.333333	-0.321863	4.115764e-12	4.380063e-10	9.358520	Not significant
1032	CDKN2D [1032]	63.666667	96.333333	-0.589912	4.218937e-12	4.477759e-10	9.348939	Not significant
92211	CDHR1 [92211]	5.000000	1.000000	1.584963	4.262192e-12	4.499412e-10	9.346844	Upregulated
286257	PAXX [286257]	117.000000	161.000000	-0.457207	4.262192e-12	4.499412e-10	9.346844	Not significant
6491	STIL [6491]	176.666667	311.000000	-0.812373	4.402399e-12	4.634996e-10	9.333951	Not significant
440829	SHISA8 [440829]	330.000000	275.000000	0.262163	4.809455e-12	5.050056e-10	9.296704	Not significant
55111	PLEKHJ1 [55111]	251.666667	319.333333	-0.342339	4.839697e-12	5.068295e-10	9.295138	Not significant
132320	SCLT1 [132320]	187.666667	267.666667	-0.509978	5.012425e-12	5.235259e-10	9.281062	Not significant
8086	AAAS [8086]	714.666667	880.666667	-0.300946	5.150200e-12	5.364927e-10	9.270436	Not significant
760	CA2 [760]	83.666667	209.333333	-1.312812	5.536606e-12	5.752227e-10	9.240164	Downregulated
7430	EZR [7430]	992.333333	1432.666667	-0.529360	5.902544e-12	6.116278e-10	9.213513	Not significant
26289	AK5 [26289]	193.000000	300.666667	-0.636899	6.315701e-12	6.527219e-10	9.185272	Not significant
8317	CDC7 [8317]	165.000000	302.666667	-0.871305	7.625803e-12	7.860566e-10	9.104546	Not significant
1290	COL5A2 [1290]	56046.000000	74576.000000	-0.412094	7.936384e-12	8.159348e-10	9.088345	Not significant
9582	APOBEC3B [9582]	64.666667	126.666667	-0.959149	8.058935e-12	8.263766e-10	9.082822	Not significant
4642	MYO1D [4642]	1160.333333	756.333333	0.616782	8.534186e-12	8.728367e-10	9.059067	Not significant
24147	FJX1 [24147]	257.333333	428.333333	-0.732864	8.727921e-12	8.903383e-10	9.050445	Not significant
124222	PAQR4 [124222]	129.666667	214.666667	-0.722912	8.948497e-12	9.104806e-10	9.040729	Not significant
100507554	RPL37A-DT [100507554]	37.666667	51.666667	-0.445800	9.538514e-12	9.680117e-10	9.014119	Not significant
6949	TCOF1 [6949]	771.666667	974.000000	-0.335556	9.592464e-12	9.709843e-10	9.012788	Not significant
10721	POLQ [10721]	112.666667	252.333333	-1.156228	1.009503e-11	1.019235e-09	8.991725	Downregulated
56967	C14orf132 [56967]	1660.666667	1134.000000	0.549939	1.183264e-11	1.191617e-09	8.923863	Not significant
51388	NIP7 [51388]	537.333333	703.333333	-0.387759	1.206484e-11	1.211901e-09	8.916533	Not significant
29128	UHRF1 [29128]	455.666667	880.666667	-0.949092	1.328744e-11	1.331314e-09	8.875720	Not significant
1965	EIF2S1 [1965]	1635.333333	2356.000000	-0.526485	1.352653e-11	1.351829e-09	8.869078	Not significant
2237	FEN1 [2237]	382.666667	666.666667	-0.799275	1.402482e-11	1.398079e-09	8.854468	Not significant
627	BDNF [627]	653.666667	1117.666667	-0.772948	1.418456e-11	1.410432e-09	8.850648	Not significant
84717	HDGFL2 [84717]	1026.000000	1196.666667	-0.221790	1.487422e-11	1.475283e-09	8.831125	Not significant
10884	MRPS30 [10884]	276.666667	406.000000	-0.551675	1.573560e-11	1.556797e-09	8.807768	Not significant
55646	LYAR [55646]	242.333333	379.666667	-0.645594	1.617788e-11	1.596542e-09	8.796820	Not significant
255324	EPGN [255324]	325.000000	515.000000	-0.662499	1.711405e-11	1.683475e-09	8.773793	Not significant
10286	BCAS2 [10286]	454.333333	615.333333	-0.436788	1.714428e-11	1.683475e-09	8.773793	Not significant
169714	QSOX2 [169714]	850.333333	1052.666667	-0.307623	1.726744e-11	1.691350e-09	8.771767	Not significant
6629	SNRPB2 [6629]	800.333333	1134.333333	-0.502642	1.838201e-11	1.796054e-09	8.745680	Not significant
54898	ELOVL2 [54898]	9.666667	3.333333	1.299560	1.848505e-11	1.801652e-09	8.744329	Upregulated
10733	PLK4 [10733]	138.000000	292.666667	-1.079095	1.874538e-11	1.820307e-09	8.739855	Downregulated
1977	EIF4E [1977]	668.333333	920.333333	-0.460998	1.876891e-11	1.820307e-09	8.739855	Not significant
6376	CX3CL1 [6376]	12.333333	2.333333	2.000000	1.970344e-11	1.892300e-09	8.723010	Upregulated
204010	RPSAP52 [204010]	15.333333	5.333333	1.366782	1.970344e-11	1.892300e-09	8.723010	Upregulated
1298	COL9A2 [1298]	6.666667	11.666667	-0.724366	1.970344e-11	1.892300e-09	8.723010	Not significant
123606	NIPA1 [123606]	511.000000	705.000000	-0.463524	1.969142e-11	1.892300e-09	8.723010	Not significant
91603	ZNF830 [91603]	230.000000	290.333333	-0.334778	2.096919e-11	2.008961e-09	8.697029	Not significant
79366	HMGN5 [79366]	112.666667	213.333333	-0.915047	2.114449e-11	2.020839e-09	8.694468	Not significant
153769	SH3RF2 [153769]	21.333333	9.333333	1.111893	2.308739e-11	2.201184e-09	8.657344	Upregulated
81620	CDT1 [81620]	88.000000	164.000000	-0.890589	2.344220e-11	2.229614e-09	8.651770	Not significant
408	ARRB1 [408]	112.000000	67.333333	0.725661	2.472061e-11	2.345539e-09	8.629757	Not significant
51260	PBDC1 [51260]	283.000000	420.000000	-0.567929	2.528724e-11	2.393534e-09	8.620960	Not significant
9824	ARHGAP11A [9824]	587.000000	975.000000	-0.731065	3.140253e-11	2.965243e-09	8.527940	Not significant
5983	RFC3 [5983]	145.333333	288.666667	-0.985135	3.226727e-11	3.039607e-09	8.517183	Not significant
1453	CSNK1D [1453]	3736.333333	4437.666667	-0.248117	3.321777e-11	3.121677e-09	8.505612	Not significant
81611	ANP32E [81611]	878.000000	1503.000000	-0.774869	3.414904e-11	3.201553e-09	8.494639	Not significant
344148	NCKAP5 [344148]	17.000000	37.333333	-1.090603	3.681040e-11	3.442865e-09	8.463080	Downregulated
9440	MED17 [9440]	512.000000	664.333333	-0.375118	3.736560e-11	3.486512e-09	8.457609	Not significant
1017	CDK2 [1017]	320.333333	545.666667	-0.766591	3.778020e-11	3.516863e-09	8.453845	Not significant
112268289	LOC112268289 [112268289]	31.000000	20.666667	0.562595	3.863445e-11	3.587901e-09	8.445160	Not significant
146909	KIF18B [146909]	205.000000	412.000000	-1.003497	4.079653e-11	3.779774e-09	8.422534	Downregulated
29028	ATAD2 [29028]	507.000000	919.333333	-0.857328	4.311683e-11	3.985372e-09	8.399531	Not significant
84952	CGNL1 [84952]	51.333333	18.666667	1.411978	4.333756e-11	3.996393e-09	8.398332	Upregulated
1520	CTSS [1520]	16.333333	3.000000	2.115477	4.834042e-11	4.447318e-09	8.351902	Upregulated
10808	HSPH1 [10808]	1131.000000	1736.000000	-0.617724	4.906116e-11	4.503106e-09	8.346488	Not significant
10635	RAD51AP1 [10635]	61.000000	130.000000	-1.079227	5.067250e-11	4.640187e-09	8.333464	Downregulated
55253	TYW1 [55253]	426.666667	531.000000	-0.314939	5.455594e-11	4.984210e-09	8.302404	Not significant
